ticker,episode_id,start_time,end_time,duration,direction,total_return,pullback_pct,lr_slope_5,lr_slope_5_norm,avg_volume,max_volume,avg_rsi,avg_volatility,obv_change,avg_vwap,price_start,price_end,price_delta,rsi_start,rsi_end,vwap_start,vwap_end,obv_start,obv_end,ema_start,ema_end,bb_upper_start,bb_upper_end,bb_middle_start,bb_middle_end,bb_lower_start,bb_lower_end,cluster,regime_label
NVDA,NVDA_2024-08-26T10:00:00_2024-09-06T15:30:00,2024-08-26T10:00:00,2024-09-06T15:30:00,268,down,-0.22335370511841102,,-0.1075008030313327,-0.0008212437206366135,12103275.167910447,79054821,43.25930350946951,0.010444504420023613,-637587604,191.9778356628601,130.9,101.663,-29.23700000000001,89.93457473578283,35.552877372702554,197.66716452374652,186.0983799443506,-59043846,-696631450,129.76944273039197,104.48822870533758,131.13036059148357,108.48936105585517,129.28713499999998,105.19800000000001,127.44390940851639,101.90663894414485,0,Deep Downtrend regime
NVDA,NVDA_2024-09-06T15:30:00_2024-11-08T09:00:00,2024-09-06T15:30:00,2024-11-08T09:00:00,1426,up,0.4724137591847575,,0.026073966640576374,0.00025647449554485284,8107125.4775596075,134297184,53.904547554335565,0.005987840874433061,620933172,172.7601679645685,101.663,149.69,48.027,35.552877372702554,79.1821105835505,186.0983799443506,166.17244313926236,-696631450,-75698278,104.48822870533758,148.79500790429995,108.48936105585517,149.65038361641462,105.19800000000001,148.56689500000002,101.90663894414485,147.48340638358542,1,Strong Uptrend regime
QQQ,QQQ_2023-07-18T04:00:00_2023-10-26T04:00:00,2023-07-18T04:00:00,2023-10-26T04:00:00,72,down,-0.10908902369471662,,-0.28664190623191194,-0.0007430961430806033,52385298.73611111,78735619,48.23982982203984,0.014471612653189322,-482489458,317.6605240285706,385.74,343.66,-42.079999999999984,84.63484034144797,29.533073929961162,308.58870308086705,324.2294631058657,814945649,332456191,373.29195440052473,358.16293102949,383.466071287716,375.11811088752347,369.2489999999999,361.17600000000004,355.03192871228384,347.2338891124766,0,Deep Downtrend regime
QQQ,QQQ_2023-10-26T04:00:00_2024-07-10T04:00:00,2023-10-26T04:00:00,2024-07-10T04:00:00,176,up,0.46353954489902804,,0.5950131410961919,0.0017314006317179532,41789128.01136363,78735619,62.63054918331916,0.011253593194457118,1422043631,341.6673382805048,343.66,502.96,159.29999999999995,29.533073929961162,69.61325966850829,324.2294631058657,358.4721957204996,332456191,1754499822,358.16293102949,488.18376499081216,375.11811088752347,501.5631029600577,361.17600000000004,483.92999999999984,347.2338891124766,466.296897039942,2,Moderate/Sideways regime
QQQ,QQQ_2024-07-10T04:00:00_2024-08-07T04:00:00,2024-07-10T04:00:00,2024-08-07T04:00:00,21,down,-0.13557738189915702,,-3.139467532467533,-0.006241982528367133,46865517.333333336,87483452,42.18195280177979,0.020707283640640544,-335251809,360.81544808207764,502.96,434.77,-68.19,69.61325966850829,28.813719916619263,358.4721957204996,363.056585978543,1754499822,1419248013,488.18376499081216,457.0140747905407,501.5631029600577,506.93811818829147,483.92999999999984,468.6940000000001,466.296897039942,430.4498818117087,2,Moderate/Sideways regime
QQQ,QQQ_2024-08-07T04:00:00_2024-11-08T05:00:00,2024-08-07T04:00:00,2024-11-08T05:00:00,67,up,0.18255629413252983,,0.6537437145821694,0.0015036541495093254,32390834.119402986,57842992,57.24972415751939,0.013953270157387768,699025071,368.2058677338457,434.77,514.14,79.37,28.813719916619263,63.490919573364074,363.056585978543,373.2230794876586,1419248013,2118273084,457.0140747905407,498.2002932132615,506.93811818829147,511.0083723686151,468.6940000000001,495.3529999999999,430.4498818117087,479.6976276313847,2,Moderate/Sideways regime
QQQ,QQQ_2024-07-11T12:00:00_2024-08-05T12:00:00,2024-07-11T12:00:00,2024-08-05T12:00:00,273,down,-0.15753901202663756,,-0.17961674968976948,-0.0003570554610670301,2767883.6263736263,15875931,41.97496626352902,0.005116929440370692,-246595596,415.40897823800015,503.05,423.8,-79.25,91.86228482003052,17.56048882522518,412.69795063969565,417.45414462602247,322339157,75743561,502.2309152431498,438.5208137030607,504.799540623643,461.65122560184005,501.6003749999999,443.65350499999994,498.40120937635675,425.6557843981598,2,Moderate/Sideways regime
QQQ,QQQ_2024-08-05T12:00:00_2024-11-08T18:00:00,2024-08-05T12:00:00,2024-11-08T18:00:00,1094,up,0.21429919773478057,,0.043460193539253233,0.00010254882854944132,2108237.545703839,15726754,54.56319124615885,0.003911785044393032,89394459,423.00258718912994,423.8,514.62,90.82,17.56048882522518,57.33285406182597,417.45414462602247,428.7486097803449,75743561,165138020,438.5208137030607,513.0602688781424,461.65122560184005,514.6279700619236,443.65350499999994,513.267625,425.6557843981598,511.90727993807633,2,Moderate/Sideways regime
QQQ,QQQ_2024-07-11T13:00:00_2024-08-05T12:00:00,2024-07-11T13:00:00,2024-08-05T12:00:00,543,down,-0.16053897213720747,,-0.0889466860797346,-0.0001767691205527537,1385613.6095764271,11373999,45.82879709169908,0.0034309514068161305,-126995952,455.68251452033525,503.18,422.4,-80.78000000000003,57.14285714285714,4.78384124734238,451.2721242635297,457.0789732840795,-45254997,-172250949,502.8178385573215,433.6788116020927,503.1384819993519,458.54251202932994,502.8884999999999,439.50539,502.63851800064793,420.46826797067,2,Moderate/Sideways regime
QQQ,QQQ_2024-08-05T12:00:00_2024-11-08T19:00:00,2024-08-05T12:00:00,2024-11-08T19:00:00,2189,up,0.21870265151515156,,0.021760063971245816,0.00005151530296222968,1054439.1991777066,14015875,53.52617539306912,0.00265750072614379,-17920492,459.69152543179194,422.4,514.78,92.38,4.78384124734238,72.60869565217469,457.0789732840795,465.41651806554785,-172250949,-190171441,433.6788116020927,513.7479374919287,458.54251202932994,514.816473452561,439.50539,513.30862,420.46826797067,511.8007665474391,2,Moderate/Sideways regime
TLT,TLT_2022-12-07T05:00:00_2023-10-19T04:00:00,2022-12-07T05:00:00,2023-10-19T04:00:00,218,down,-0.24390243902439024,,-0.07820968581702688,-0.0007144394429252478,26706402.848623853,87707582,44.82752065461198,0.011157443656241718,-572140773,102.2689538408584,109.47,82.77,-26.700000000000003,72.78373800112931,34.42105263157896,99.33058718211323,99.07817024886204,187974703,-384166070,104.03270038186783,86.28309592906528,109.21761663122133,90.85634924733431,101.9725,86.922,94.72738336877866,82.98765075266569,0,Deep Downtrend regime
TLT,TLT_2023-10-19T04:00:00_2023-12-27T05:00:00,2023-10-19T04:00:00,2023-12-27T05:00:00,48,up,0.21432886311465515,,0.37005264871906224,0.004470854762825447,50497841.4375,89017612,62.636408969584814,0.011967930744300359,764327339,97.49240165788164,82.77,100.51,17.74000000000001,34.42105263157896,70.2620087336244,99.07817024886204,97.02658716076947,-384166070,380161269,86.28309592906528,97.64499319638247,90.85634924733431,101.80321970509264,86.922,96.3805,82.98765075266569,90.95778029490735,1,Strong Uptrend regime
TLT,TLT_2023-12-27T05:00:00_2024-04-25T04:00:00,2023-12-27T05:00:00,2024-04-25T04:00:00,83,down,-0.1266540642722117,,-0.09096364552285793,-0.0009050208488991934,43494663.90361446,84291219,43.14046581804052,0.008653912592436737,-630851237,96.70637034023058,100.51,87.78,-12.730000000000004,70.2620087336244,29.787234042553308,97.02658716076947,96.08778664136851,380161269,-250689968,97.64499319638247,89.52055906155817,101.80321970509264,94.00830395151702,96.3805,90.39450000000001,90.95778029490735,86.780696048483,0,Deep Downtrend regime
TLT,TLT_2024-04-25T04:00:00_2024-09-16T04:00:00,2024-04-25T04:00:00,2024-09-16T04:00:00,99,up,0.15436318067897004,,0.1083816944959802,0.0012346969069945341,36701316.333333336,91912942,57.074494356677775,0.0081306326578381,884392439,95.619952478819,87.78,101.33,13.549999999999997,29.787234042553308,70.95926412614983,96.08778664136851,95.63078075035708,-250689968,633702471,89.52055906155817,99.55265896962057,94.00830395151702,101.45969616749178,90.39450000000001,98.9235,86.780696048483,96.38730383250822,1,Strong Uptrend regime
TLT,TLT_2024-09-16T04:00:00_2024-11-06T05:00:00,2024-09-16T04:00:00,2024-11-06T05:00:00,38,down,-0.10983913944537649,,-0.26350640113798,-0.0026004776585214647,41076482.368421055,98895693,34.160214926934415,0.008810560679020377,-379267621,95.66776254549185,101.33,90.2,-11.129999999999995,70.95926412614983,32.03592814371257,95.63078075035708,95.54736123430668,633702471,254434850,99.55265896962057,92.36239093856058,101.45969616749178,95.24803029786096,98.9235,92.77775000000001,96.38730383250822,90.30746970213906,0,Deep Downtrend regime
TLT,TLT_2023-10-23T09:00:00_2023-12-27T20:00:00,2023-10-23T09:00:00,2023-12-27T20:00:00,728,up,0.22585365853658534,,0.02331358054238232,0.00028431195783393075,3115140.414835165,21209864,55.35293470799071,0.0036964752357538573,418986342,87.37103714330564,82,100.52,18.519999999999996,31.11888111888115,89.69298245614038,86.8435197281359,89.73135651099587,-99246553,319739789,82.94261532117135,99.72741087066977,83.79755858747637,100.5957029092252,83.048855,99.305345,82.30015141252363,98.01498709077481,1,Strong Uptrend regime
TLT,TLT_2023-12-27T20:00:00_2024-04-25T13:00:00,2023-12-27T20:00:00,2024-04-25T13:00:00,1307,down,-0.13008555511341025,,-0.005459424205671346,-0.0000543118205896473,2698979.035960214,30472681,48.13786005649199,0.0027937673791215917,242490071,91.47687203930865,100.52,87.4438,-13.0762,89.69298245614038,22.284950230278255,89.73135651099587,91.79215683852338,319739789,562229860,99.72741087066977,88.12925016310096,100.5957029092252,88.75882250216642,99.305345,88.22943999999998,98.01498709077481,87.70005749783354,0,Deep Downtrend regime
TLT,TLT_2024-04-25T13:00:00_2024-09-17T11:00:00,2024-04-25T13:00:00,2024-09-17T11:00:00,1580,up,0.16257527692071938,,0.006817491881128364,0.00007796426826291132,2294983.159493671,21190884,53.51881492933195,0.002521034720553965,291211608,91.83490905736889,87.4438,101.66,14.2162,22.284950230278255,93.70078740157393,91.79215683852338,92.53508311402675,562229860,853441468,88.12925016310096,101.27637967115648,88.75882250216642,101.81119456484318,88.22943999999998,101.096395,87.70005749783354,100.38159543515683,1,Strong Uptrend regime
TLT,TLT_2024-09-17T11:00:00_2024-11-06T11:00:00,2024-09-17T11:00:00,2024-11-06T11:00:00,576,down,-0.1183356285658076,,-0.016302265101851145,-0.00016036066399617495,2484636.748263889,18220313,42.80225373480684,0.002735248351758585,-206522147,92.78496167301955,101.66,89.63,-12.030000000000001,93.70078740157393,29.65377578029245,92.53508311402675,92.82755861562008,853441468,646919321,101.27637967115648,91.51564471691604,101.81119456484318,93.69357537867647,101.096395,91.89074999999998,100.38159543515683,90.0879246213235,0,Deep Downtrend regime
TLT,TLT_2024-09-17T12:00:00_2024-11-06T12:00:00,2024-09-17T12:00:00,2024-11-06T12:00:00,1151,down,-0.11999999999999988,,-0.008154241626688813,-0.0000801399668470645,1243923.3075586446,13016199,45.021381736462004,0.0018489897272483786,-97496682,93.95674231400065,101.75,89.54,-12.209999999999994,79.61432506887104,10.194174757281615,93.49353251516928,93.8914360719124,169550892,72054210,101.45888727275921,90.81808175049326,101.65278217562312,94.31167608834075,101.39959500000002,91.68152500000001,101.14640782437692,89.05137391165927,0,Deep Downtrend regime
UNH,UNH_2023-03-10T05:00:00_2023-04-13T04:00:00,2023-03-10T05:00:00,2023-04-13T04:00:00,24,up,0.1431581691395305,,2.616360869565218,0.005683663609943341,3398610.0833333335,5283091,52.08554840609907,0.019580841615960003,37925387,504.89353753019503,460.33,526.23,65.90000000000003,15.07120966288079,81.70457104255797,508.14897216121904,503.9941548454172,-24195838,13729549,475.93079771334334,501.627265582925,503.58270756754524,529.3570761225639,482.8785,488.8385,462.1742924324547,448.31992387743617,2,Moderate/Sideways regime
UNH,UNH_2023-04-13T04:00:00_2023-07-13T04:00:00,2023-04-13T04:00:00,2023-07-13T04:00:00,63,down,-0.1491363092184026,,-0.5430438748079878,-0.001031951570241126,3568595.9206349207,14672359,46.208727843805455,0.01759864782653102,-52617646,500.8505685228913,526.23,447.75,-78.48000000000002,81.70457104255797,22.895739521995168,503.9941548454172,495.15581785480197,13729549,-38888097,501.627265582925,466.02201642448284,529.3570761225639,488.7225964202625,488.8385,469.2505,448.31992387743617,449.77840357973747,2,Moderate/Sideways regime
UNH,UNH_2023-07-13T04:00:00_2023-11-30T05:00:00,2023-07-13T04:00:00,2023-11-30T05:00:00,99,up,0.2349972082635401,,0.5789722943722944,0.0012930704508593955,2936422.4646464647,11379660,56.66960506775549,0.015689125551527544,37921873,496.2622495038507,447.75,552.97,105.22000000000003,22.895739521995168,62.479899946399826,495.15581785480197,500.0894784340278,-38888097,-966224,466.02201642448284,540.9430639623602,488.7225964202625,549.2405766536746,469.2505,539.5215000000001,449.77840357973747,529.8024233463256,2,Moderate/Sideways regime
UNH,UNH_2023-11-30T05:00:00_2024-04-12T04:00:00,2023-11-30T05:00:00,2024-04-12T04:00:00,92,down,-0.20574353039043713,,-0.9088729713484269,-0.0016436207594416096,4057641.902173913,14671004,43.36184345745834,0.01676978787494857,-63649199,502.7716863165752,552.97,439.2,-113.77000000000004,62.479899946399826,18.360492598581956,500.0894784340278,500.76727142286376,-966224,-64615423,540.9430639623602,461.80510574668597,549.2405766536746,513.4566390355145,539.5215000000001,473.928,529.8024233463256,434.3993609644855,2,Moderate/Sideways regime
UNH,UNH_2024-04-12T04:00:00_2024-11-08T05:00:00,2024-04-12T04:00:00,2024-11-08T05:00:00,147,up,0.40211748633879774,,0.8629287716567561,0.001964774070256731,3735259.707482993,22718615,56.24627560223873,0.019097671568640773,110119241,503.43340021296035,439.2,615.81,176.60999999999996,18.360492598581956,74.2401049639186,500.76727142286376,511.5111082434214,-64615423,45503818,461.80510574668597,581.0319819860784,513.4566390355145,607.2808289817443,473.928,573.2575,434.3993609644855,539.2341710182558,2,Moderate/Sideways regime
UNH,UNH_2024-10-14T21:00:00_2024-10-15T13:30:00,2024-10-14T21:00:00,2024-10-15T13:30:00,13,down,-0.10111287418327675,,-4.901884615384614,-0.008064425808060854,264749.92307692306,2965517,29.870867610743673,0.011670309848981401,-3408748,530.7763148873424,607.8405,546.38,-61.460500000000025,75.56983753143531,7.020725011287382,530.7606875046794,530.8929999569983,-5820734,-9229482,605.7213639010643,580.8501458132497,610.4928898772207,630.6392445661401,604.4017749999999,593.3335249999998,598.3106601227792,556.0278054338595,2,Moderate/Sideways regime
UNH,UNH_2024-10-15T13:30:00_2024-11-08T19:00:00,2024-10-15T13:30:00,2024-11-08T19:00:00,359,up,0.13281964932830648,,0.08269640253549332,0.00015135327525804993,188469.01949860723,2965517,52.86822028377586,0.004297596642416297,4342443,533.4064989575138,546.38,618.95,72.57000000000005,7.020725011287382,87.24464374688613,530.8929999569983,536.2152593924459,-9229482,-4887039,580.8501458132497,613.967975987284,630.6392445661401,622.5301798151434,593.3335249999998,610.8592500000001,556.0278054338595,599.1883201848568,2,Moderate/Sideways regime
UNH,UNH_2023-12-01T00:00:00_2024-01-25T17:00:00,2023-12-01T00:00:00,2024-01-25T17:00:00,386,down,-0.1357701174266983,,-0.08755234466782356,-0.00015768378479184418,326408.52590673574,2959843,49.28262428650094,0.00502372415820787,-2326581,529.539347963302,555.24,479.855,-75.38499999999999,78.99971173248761,9.912536443148639,527.4340483001703,526.7440926555184,118192,-2208389,548.3384025105327,497.34535576944376,559.002701729214,532.833737421861,543.8542,506.2375,528.705698270786,479.641262578139,2,Moderate/Sideways regime
UNH,UNH_2024-01-25T17:00:00_2024-02-26T14:00:00,2024-01-25T17:00:00,2024-02-26T14:00:00,213,up,0.10670931843994524,,0.13043681257000656,0.0002718254734659565,346271.220657277,2046778,54.75108656094,0.004257759132417337,25302001,523.8927889094361,479.855,531.06,51.20499999999993,9.912536443148639,67.70119863013701,526.7440926555184,523.2742402016885,-2208389,23093612,497.34535576944376,526.4937197660913,532.833737421861,530.7589821792754,506.2375,525.32066,479.641262578139,519.8823378207245,2,Moderate/Sideways regime
UNH,UNH_2024-02-26T14:00:00_2024-04-12T18:00:00,2024-02-26T14:00:00,2024-04-12T18:00:00,381,down,-0.17744699280683907,,-0.12472264720113346,-0.00023485603736137815,400631.18897637795,2193232,44.3575475696102,0.004744692177507961,-10757596,516.6775130292524,531.06,436.825,-94.23499999999996,67.70119863013701,24.45990479677782,523.2742402016885,508.9644568759724,23093612,12336016,526.4937197660913,441.38434461651906,530.7589821792754,450.2202349067455,525.32066,443.070985,519.8823378207245,435.92173509325454,2,Moderate/Sideways regime
UNH,UNH_2024-04-12T18:00:00_2024-10-14T21:00:00,2024-04-12T18:00:00,2024-10-14T21:00:00,1321,up,0.3914965947461799,,0.10414662145336735,0.00023841726424395893,340398.8834216503,14845736,52.39220308103689,0.0053243947288118786,2303090,508.71078013599606,436.825,607.8405,171.01550000000003,24.45990479677782,78.16606173152097,508.9644568759724,519.1787470033154,12336016,14639106,441.38434461651906,604.1577765226987,450.2202349067455,609.4639650995751,443.070985,602.216175,435.92173509325454,594.9683849004249,2,Moderate/Sideways regime
UNH,UNH_2024-10-14T21:00:00_2024-10-15T13:00:00,2024-10-14T21:00:00,2024-10-15T13:00:00,8,down,-0.10111287418327675,,-8.010398809523808,-0.013178455218965844,430218.625,3306138,44.441894925692964,0.015439913746206927,-3395552,519.1935185667171,607.8405,546.38,-61.460500000000025,78.16606173152097,9.38619215469781,519.1787470033154,519.2827779068555,14639106,11243554,604.1577765226987,589.3709335780773,609.4639650995751,627.3702646443479,602.216175,597.8461749999999,594.9683849004249,568.3220853556519,2,Moderate/Sideways regime
UNH,UNH_2024-10-15T13:00:00_2024-11-08T18:00:00,2024-10-15T13:00:00,2024-11-08T18:00:00,200,up,0.13033053918518256,,0.14080318300457517,0.00025770193455941867,339131.85,3306138,51.27758487478346,0.006182323654686,1074963,520.9570783117305,546.38,617.59,71.21000000000004,9.38619215469781,84.17633410672829,519.2827779068555,522.7383043859429,11243554,12318517,589.3709335780773,609.1620256459794,627.3702646443479,619.1435496010544,597.8461749999999,604.99375,568.3220853556519,590.8439503989456,2,Moderate/Sideways regime
USO,USO_2022-12-08T05:00:00_2023-01-20T05:00:00,2022-12-08T05:00:00,2023-01-20T05:00:00,29,up,0.14096635305373928,,0.1805172413793103,0.002878603753457348,3722473.4827586208,8334647,50.223546314906635,0.02422040045864712,44848902,68.71063103316975,62.71,71.55,8.839999999999996,27.443837279902894,58.70818915801615,69.63900581558185,68.55339128497062,-32314972,12533930,67.53520115493207,68.8435516412595,75.02673303632726,72.36087831786496,69.071,68.21899999999998,63.11526696367273,64.077121682135,1,Strong Uptrend regime
USO,USO_2023-01-20T05:00:00_2023-03-17T04:00:00,2023-01-20T05:00:00,2023-03-17T04:00:00,40,down,-0.18015373864430473,,-0.16409287054409014,-0.002293401405228374,3467394.6,13746538,48.280456077192696,0.026861664341231828,-42154260,68.41094887519326,71.55,58.66,-12.89,58.70818915801615,28.83435582822085,68.55339128497062,67.49976498308014,12533930,-29620330,68.8435516412595,64.23540821025269,72.36087831786496,72.05564322539945,68.21899999999998,65.8765,64.077121682135,59.697356774600536,0,Deep Downtrend regime
USO,USO_2023-03-17T04:00:00_2023-04-12T04:00:00,2023-03-17T04:00:00,2023-04-12T04:00:00,18,up,0.2347425843845894,,0.8206295149638805,0.013989592822432331,4350122.111111111,9066526,54.945098456417924,0.02217358700175107,35944428,67.19472705323444,58.66,72.43,13.77000000000001,28.83435582822085,88.69814020028618,67.49976498308014,67.27614501944265,-29620330,6324098,64.23540821025269,68.23867079610397,72.05564322539945,74.09659714209357,65.8765,65.111,59.697356774600536,56.12540285790644,1,Strong Uptrend regime
USO,USO_2023-04-12T04:00:00_2023-06-12T04:00:00,2023-04-12T04:00:00,2023-06-12T04:00:00,43,down,-0.16830042799944778,,-0.18588794926004235,-0.002566449665332629,3997805.930232558,12166711,48.82457420459918,0.021178209503327394,-34089179,66.98934145622962,72.43,60.24,-12.190000000000005,88.69814020028618,39.496279336004584,67.27614501944265,66.44610565406745,6324098,-27765081,68.23867079610397,63.18866444873996,74.09659714209357,66.16939830632676,65.111,63.50949999999999,56.12540285790644,60.84960169367322,0,Deep Downtrend regime
USO,USO_2023-06-12T04:00:00_2023-09-27T04:00:00,2023-06-12T04:00:00,2023-09-27T04:00:00,75,up,0.3761620185922976,,0.2732611664295874,0.004536207942058224,2928990.56,6660528,64.5145541507321,0.017539296188558883,73426934,66.69142407875569,60.24,82.9,22.660000000000004,39.496279336004584,80.21978021978029,66.44610565406745,67.9379661033374,-27765081,45661853,63.18866444873996,80.11656046480158,66.16939830632676,83.79220969689806,63.50949999999999,79.33150000000003,60.84960169367322,74.87079030310201,1,Strong Uptrend regime
USO,USO_2023-09-27T04:00:00_2023-10-05T04:00:00,2023-09-27T04:00:00,2023-10-05T04:00:00,7,down,-0.10747889022919188,,-1.4150000000000003,-0.017068757539203862,4238697.571428572,7853801,52.14772852568198,0.021680660317178156,-19614368,68.07950701113838,82.9,73.99,-8.91000000000001,80.21978021978029,25.337837837837824,67.9379661033374,68.22399902141929,45661853,26047485,80.11656046480158,78.84554797656395,83.79220969689806,83.9516890244959,79.33150000000003,79.90450000000001,74.87079030310201,75.85731097550412,0,Deep Downtrend regime
USO,USO_2023-10-05T04:00:00_2023-10-19T04:00:00,2023-10-05T04:00:00,2023-10-19T04:00:00,11,up,0.1039329639140425,,0.6623636363636373,0.008952069690007261,5212007.2727272725,6892099,38.869224798702696,0.020226574551591107,12360458,68.47585579160886,73.99,81.68,7.690000000000012,25.337837837837824,52.02369200394868,68.22399902141929,68.77495183211161,26047485,38407943,78.84554797656395,78.55270537386767,83.9516890244959,83.80369095623226,79.90450000000001,78.646,75.85731097550412,73.48830904376774,0,Deep Downtrend regime
USO,USO_2023-10-19T04:00:00_2023-12-12T05:00:00,2023-10-19T04:00:00,2023-12-12T05:00:00,38,down,-0.21339373163565134,,-0.3612112922639238,-0.004422273411654306,4912240.763157895,9702228,41.160692931440266,0.025483867962899358,-59748038,69.24743466259663,81.68,64.25,-17.430000000000007,52.02369200394868,26.31578947368419,68.77495183211161,69.27668468443065,38407943,-21340095,78.55270537386767,67.94005310504551,83.80369095623226,74.68280015989377,78.646,69.3355,73.48830904376774,63.98819984010622,0,Deep Downtrend regime
USO,USO_2023-12-12T05:00:00_2024-04-05T04:00:00,2023-12-12T05:00:00,2024-04-05T04:00:00,79,up,0.28249027237354096,,0.17121324245374883,0.0026647975479182698,4495452.82278481,13358717,58.00613629597315,0.018852343867794594,62699619,69.31098112053868,64.25,82.4,18.150000000000006,26.31578947368419,78.87725975261658,69.27668468443065,69.8303635032651,-21340095,41359524,67.94005310504551,79.15314230367088,74.68280015989377,82.89556129165413,69.3355,77.644,63.98819984010622,72.39243870834588,1,Strong Uptrend regime
USO,USO_2024-04-05T04:00:00_2024-06-04T04:00:00,2024-04-05T04:00:00,2024-06-04T04:00:00,42,down,-0.1372572815533981,,-0.20340572076817126,-0.0024685160287399423,3837623.785714286,10203249,44.93287907859198,0.01747502906602813,-38095874,70.4090798478944,82.4,71.09,-11.310000000000002,78.87725975261658,35.348506401137996,69.8303635032651,70.65530111187627,41359524,3263650,79.15314230367088,74.84667793423407,82.89556129165413,78.52563153340351,77.644,75.44649999999999,72.39243870834588,72.36736846659646,0,Deep Downtrend regime
USO,USO_2024-06-04T04:00:00_2024-07-01T04:00:00,2024-06-04T04:00:00,2024-07-01T04:00:00,19,up,0.14699676466450984,,0.5062280701754387,0.007120946267765349,1993757.7368421052,4022868,59.124409473089656,0.015593888116711729,16485732,70.71459600560756,71.09,81.54,10.450000000000003,35.348506401137996,78.5714285714286,70.65530111187627,70.79229488083438,3263650,19749382,74.84667793423407,78.49566829114659,78.52563153340351,82.7186213697894,75.44649999999999,76.639,72.36736846659646,70.55937863021059,1,Strong Uptrend regime
USO,USO_2024-07-01T04:00:00_2024-09-10T04:00:00,2024-07-01T04:00:00,2024-09-10T04:00:00,50,down,-0.17880794701986769,,-0.20501752701080436,-0.0025143184573314242,2933248.4,5001256,46.412001048722644,0.01990031802539194,-30594904,71.02903857804198,81.54,66.96,-14.580000000000013,78.5714285714286,33.758865248226925,70.79229488083438,71.17094088491392,19749382,-10845522,78.49566829114659,71.81620547611533,82.7186213697894,80.25977341921778,76.639,73.728,70.55937863021059,67.19622658078221,0,Deep Downtrend regime
USO,USO_2024-09-10T04:00:00_2024-10-07T04:00:00,2024-09-10T04:00:00,2024-10-07T04:00:00,20,up,0.18279569892473124,,0.35732330827067693,0.005336369597829704,4051885.6,13945029,49.80051686401133,0.02707876403984852,40718342,71.1710600212773,66.96,79.2,12.240000000000009,33.758865248226925,68.51485148514853,71.17094088491392,71.2248744575017,-10845522,29872820,71.81620547611533,73.44902207976024,80.25977341921778,77.43000177367833,73.728,71.79199999999999,67.19622658078221,66.15399822632165,1,Strong Uptrend regime
USO,USO_2024-10-07T04:00:00_2024-10-29T04:00:00,2024-10-07T04:00:00,2024-10-29T04:00:00,17,down,-0.12045454545454548,,-0.409656862745098,-0.005172435135670429,4158475.882352941,8048022,51.63212539218894,0.020015113981079996,-31391967,71.29320692053801,79.2,69.66,-9.540000000000006,68.51485148514853,34.98119290703923,71.2248744575017,71.31337653093433,29872820,-1519147,73.44902207976024,72.74121348989262,77.43000177367833,79.03414926363382,71.79199999999999,74.13000000000001,66.15399822632165,69.2258507363662,0,Deep Downtrend regime
USO,USO_2024-09-10T15:30:00_2024-10-07T22:30:00,2024-09-10T15:30:00,2024-10-07T22:30:00,1116,up,0.20402480947490842,,0.0059846581343960155,0.00009051220788894139,70007.1953405018,2665822,53.921985749495256,0.0031930644662896525,7313831,73.18365318319913,66.1199,79.61,13.490099999999998,26.72531113784727,67.19132029339858,74.16756497769474,73.17152420516832,-2537605,4776226,67.55344417586814,79.25401119814104,70.0612561766243,79.56604002988377,68.11424499999998,79.20463999999998,66.16723382337567,78.8432399701162,1,Strong Uptrend regime
USO,USO_2024-10-07T22:30:00_2024-10-29T15:15:00,2024-10-07T22:30:00,2024-10-29T15:15:00,926,down,-0.1306368546664992,,-0.005775473211473968,-0.00007254708216899847,68896.00755939525,1816502,49.560058700101315,0.0031363418717109547,2815886,73.46174582558265,79.61,69.21,-10.400000000000006,67.19132029339858,16.964285714285978,73.17152420516832,73.3353754465009,4776226,7592112,79.25401119814104,70.00400737755437,79.56604002988377,71.24635389239357,79.20463999999998,70.31325000000001,78.8432399701162,69.38014610760645,0,Deep Downtrend regime
USO,USO_2023-12-13T09:00:00_2024-04-05T17:00:00,2023-12-13T09:00:00,2024-04-05T17:00:00,1199,up,0.3025078369905956,,0.010698176749962741,0.00016768302115929062,286397.47539616347,4684706,53.724584400210226,0.005282348063957545,26786293,72.43273486971945,63.8,83.1,19.299999999999997,13.1944444444443,63.548387096773986,74.15490916556399,72.71495007947954,-1647579,25138714,64.57837493628321,82.49510529791823,67.43970167816096,83.54340912207437,65.11874499999999,82.2175,62.797788321839015,80.89159087792564,1,Strong Uptrend regime
USO,USO_2024-04-05T17:00:00_2024-06-04T13:00:00,2024-04-05T17:00:00,2024-06-04T13:00:00,621,down,-0.15222623345367015,,-0.012667501501989045,-0.00015243684117917023,251191.1578099839,2974331,46.578520514222696,0.004595366282121216,2049066,73.56892150985287,83.1,70.45,-12.649999999999991,63.548387096773986,14.961306964746342,72.71495007947954,73.82776585965007,25138714,27187780,82.49510529791823,71.42138196544349,83.54340912207437,74.45870870835586,82.2175,71.95984000000001,80.89159087792564,69.46097129164417,0,Deep Downtrend regime
